soc_Rob0,soc_Rob1,soc_Rob2,soc_Rob3
54.04122168,54.04122168,,54.04122168
53.89932168,53.89932168,,53.89932168
53.75742168,53.75742168,,53.75742168
53.61552168,53.61552168,,53.61552168
53.47362168,53.47362168,,53.47362168
53.33172168,53.33172168,,53.33172168
53.18982168,53.18982168,,53.18982168
53.04792168,53.04792168,,53.04792168
52.90602168,52.90602168,,52.90602168
52.76412168,52.76412168,,52.76412168
52.62222168,52.62222168,,52.62222168
52.48032168,52.48032168,,52.48032168
52.33842168,52.33842168,,52.33842168
52.19652168,52.19652168,,52.19652168
52.05462168,52.05462168,,52.05462168
51.91272168,51.91272168,,51.91272168
51.77082168,51.77082168,,51.77082168
51.62892168,51.62892168,,51.62892168
51.48702168,51.48702168,,51.48702168
51.34512168,51.34512168,,51.34512168
51.20322168,51.20322168,,51.20322168
51.06132168,51.06132168,,51.06132168
50.91942168,50.91942168,,50.91942168
50.77752168,50.77752168,,50.77752168
50.63562168,50.63562168,,50.63562168
50.49372168,50.49372168,,50.49372168
50.35182168,50.35182168,,50.35182168
50.20992168,50.20992168,,50.20992168
50.06802168,50.06802168,,50.06802168
49.92612168,49.92612168,,49.92612168
49.22539851,49.22539851,,49.22539851
48.52467534,48.52467534,,48.52467534
47.82395218,47.82395218,,47.82395218
47.12322901,47.12322901,,47.12322901
46.42250585,46.42250585,,46.42250585
45.72178268,45.72178268,,45.72178268
45.02105952,45.02105952,,45.02105952
44.32033635,44.32033635,,44.32033635
43.61961318,43.61961318,,43.61961318
42.91889002,42.91889002,,42.91889002
42.21816685,42.21816685,,42.21816685
41.51744369,41.51744369,,41.51744369
40.81672052,40.81672052,,40.81672052
40.11599735,40.11599735,,40.11599735
39.41527419,39.41527419,,39.41527419
38.71455102,38.71455102,,38.71455102
38.01382786,38.01382786,,38.01382786
37.31310469,37.31310469,,37.31310469
36.67621189,36.67621189,,36.67621189
36.03931909,36.03931909,,36.03931909
35.40242629,35.40242629,,35.40242629
34.76553349,34.76553349,,34.76553349
34.12864069,34.12864069,,34.12864069
33.49174789,33.49174789,,33.49174789
32.85485509,32.85485509,,32.85485509
32.21796229,32.21796229,,32.21796229
31.58106949,31.58106949,,31.58106949
30.94417669,30.94417669,,30.94417669
30.30728389,30.30728389,,30.30728389
29.67039109,29.67039109,,29.67039109
29.03349829,29.03349829,,29.03349829
28.39660549,28.39660549,,28.39660549
27.75971269,27.75971269,,27.75971269
27.12281989,27.12281989,,27.12281989
26.48592709,26.48592709,,26.48592709
25.84903429,25.84903429,,25.84903429
25.21214149,25.21214149,,25.21214149
24.57524869,24.57524869,,24.57524869
23.93835589,23.93835589,,23.93835589
26.93835589,26.93835589,,26.93835589
29.93835589,29.93835589,,29.93835589
32.93835589,32.93835589,,32.93835589
35.93835589,35.93835589,,35.93835589
38.93835589,38.93835589,,38.93835589
41.93835589,41.93835589,,41.93835589
44.93835589,44.93835589,,44.93835589
47.93835589,47.93835589,,47.93835589
50.93835589,50.93835589,,50.93835589
53.93835589,53.93835589,,53.93835589
56.93835589,56.93835589,,56.93835589
59.93835589,59.93835589,,59.93835589
62.93835589,62.93835589,,62.93835589
65.93835589,65.93835589,,65.93835589
68.93835589,68.93835589,,68.93835589
71.93835589,71.93835589,,71.93835589
74.93835589,74.93835589,,74.93835589
77.93835589,77.93835589,,77.93835589
80.93835589,80.93835589,,80.93835589
83.93835589,83.93835589,,83.93835589
86.93835589,86.93835589,,86.93835589
89,89,,89
88.8581,88.8581,,88.8581
88.7162,88.7162,,88.7162
88.5743,88.5743,,88.5743
88.4324,88.4324,,88.4324
88.2905,88.2905,,88.2905
88.1486,88.1486,,88.1486
88.0067,88.0067,,88.0067
87.8648,87.8648,,87.8648
87.7229,87.7229,,87.7229
87.581,87.581,,87.581
87.4391,87.4391,,87.4391
87.2972,87.2972,,87.2972
87.1553,87.1553,,87.1553
87.0134,87.0134,,87.0134
86.8715,86.8715,,86.8715
86.7296,86.7296,,86.7296
86.5877,86.5877,,86.5877
86.4458,86.4458,,86.4458
86.3039,86.3039,,86.3039
86.162,86.162,,86.162
86.0201,86.0201,,86.0201
85.8782,85.8782,,85.8782
85.7363,85.7363,,85.7363
85.5944,85.5944,,85.5944
85.4525,85.4525,,85.4525
85.3106,85.3106,,85.3106
85.1687,85.1687,,85.1687
85.0268,85.0268,,85.0268
84.8849,84.8849,,84.8849
84.743,84.743,,84.743
84.6011,84.6011,,84.6011
84.4592,84.4592,,84.4592
84.3173,84.3173,,84.3173
84.1754,84.1754,,84.1754
84.0335,84.0335,,84.0335
83.8916,83.8916,,83.8916
83.7497,83.7497,,83.7497
83.6078,83.6078,,83.6078
83.4659,83.4659,,83.4659
83.324,83.324,,83.324
83.1821,83.1821,,83.1821
83.0402,83.0402,,83.0402
82.8983,82.8983,,82.8983
82.2614072,82.2614072,,82.2614072
81.6245144,81.6245144,,81.6245144
80.9876216,80.9876216,,80.9876216
80.3507288,80.3507288,,80.3507288
79.713836,79.713836,,79.713836
79.0769432,79.0769432,,79.0769432
78.4400504,78.4400504,,78.4400504
77.8031576,77.8031576,,77.8031576
77.1662648,77.1662648,,77.1662648
76.529372,76.529372,,76.529372
75.8924792,75.8924792,,75.8924792
75.2555864,75.2555864,,75.2555864
74.6186936,74.6186936,,74.6186936
73.9818008,73.9818008,,73.9818008
73.344908,73.344908,,73.344908
72.7080152,72.7080152,,72.7080152
72.0711224,72.0711224,,72.0711224
71.4342296,71.4342296,,71.4342296
70.7973368,70.7973368,,70.7973368
70.160444,70.160444,,70.160444
70.018544,70.018544,,70.018544
69.876644,69.876644,,69.876644
69.734744,69.734744,,69.734744
69.592844,69.592844,,69.592844
69.450944,69.450944,,69.450944
69.309044,69.309044,,69.309044
69.167144,69.167144,,69.167144
69.025244,69.025244,,69.025244
68.883344,68.883344,,68.883344
68.741444,68.741444,,68.741444
68.599544,68.599544,,68.599544
68.457644,68.457644,,68.457644
68.315744,68.315744,,68.315744
68.173844,68.173844,,68.173844
68.031944,68.031944,,68.031944
67.890044,67.890044,,67.890044
67.748144,67.748144,,67.748144
67.606244,67.606244,,67.606244
67.464344,67.464344,,67.464344
67.322444,67.322444,,67.322444
67.180544,67.180544,,67.180544
67.038644,67.038644,,67.038644
66.896744,66.896744,,66.896744
66.754844,66.754844,,66.754844
66.612944,66.612944,,66.612944
66.471044,66.471044,,66.471044
66.329144,66.329144,,66.329144
66.187244,66.187244,,66.187244
66.045344,66.045344,,66.045344
65.903444,65.903444,,65.903444
65.761544,65.761544,,65.761544
65.619644,65.619644,,65.619644
65.477744,65.477744,,65.477744
65.335844,65.335844,,65.335844
65.193944,65.193944,,65.193944
65.052044,65.052044,,65.052044
64.910144,64.910144,,64.910144
64.768244,64.768244,,64.768244
64.626344,64.626344,,64.626344
64.484444,64.484444,,64.484444
64.342544,64.342544,,64.342544
64.200644,64.200644,,64.200644
64.058744,64.058744,,64.058744
63.916844,63.916844,,63.916844
63.774944,63.774944,,63.774944
63.633044,63.633044,,63.633044
63.491144,63.491144,,63.491144
63.349244,63.349244,,63.349244
63.207344,63.207344,,63.207344
63.065444,63.065444,,63.065444
62.923544,62.923544,,62.923544
62.781644,62.781644,,62.781644
62.639744,62.639744,,62.639744
62.497844,62.497844,,62.497844
62.355944,62.355944,,62.355944
62.214044,62.214044,,62.214044
62.072144,62.072144,,62.072144
61.930244,61.930244,,61.930244
61.788344,61.788344,,61.788344
61.646444,61.646444,,61.646444
61.504544,61.504544,,61.504544
61.362644,61.362644,,61.362644
61.220744,61.220744,,61.220744
61.078844,61.078844,,61.078844
60.936944,60.936944,,60.936944
60.795044,60.795044,,60.795044
60.653144,60.653144,,60.653144
60.511244,60.511244,,60.511244
60.369344,60.369344,,60.369344
60.227444,60.227444,,60.227444
60.085544,60.085544,,60.085544
59.943644,59.943644,,59.943644
59.801744,59.801744,,59.801744
59.659844,59.659844,,59.659844
59.517944,59.517944,,59.517944
59.376044,59.376044,,59.376044
59.234144,59.234144,,59.234144
59.092244,59.092244,,59.092244
58.950344,58.950344,,58.950344
58.808444,58.808444,,58.808444
58.666544,58.666544,,58.666544
58.524644,58.524644,,58.524644
58.382744,58.382744,,58.382744
58.240844,58.240844,,58.240844
58.098944,58.098944,,58.098944
57.957044,57.957044,,57.957044
57.815144,57.815144,,57.815144
57.673244,57.673244,,57.673244
57.531344,57.531344,,57.531344
57.389444,57.389444,,57.389444
57.247544,57.247544,,57.247544
57.105644,57.105644,,57.105644
56.963744,56.963744,,56.963744
56.821844,56.821844,,56.821844
56.679944,56.679944,,56.679944
56.538044,56.538044,,56.538044
56.396144,56.396144,,56.396144
56.254244,56.254244,,56.254244
56.112344,56.112344,,56.112344
55.970444,55.970444,,55.970444
55.828544,55.828544,,55.828544
55.686644,55.686644,,55.686644
55.544744,55.544744,,55.544744
55.402844,55.402844,,55.402844
55.260944,55.260944,,55.260944
55.119044,55.119044,,55.119044
54.977144,54.977144,,54.977144
54.835244,54.835244,,54.835244
54.693344,54.693344,,54.693344
54.551444,54.551444,,54.551444
54.409544,54.409544,,54.409544
54.267644,54.267644,,54.267644
54.125744,54.125744,,54.125744
53.983844,53.983844,,53.983844
53.841944,53.841944,,53.841944
53.700044,53.700044,,53.700044
53.558144,53.558144,,53.558144
53.416244,53.416244,,53.416244
53.274344,53.274344,,53.274344
53.132444,53.132444,,53.132444
52.990544,52.990544,,52.990544
52.848644,52.848644,,52.848644
52.706744,52.706744,,52.706744
52.564844,52.564844,,52.564844
52.422944,52.422944,,52.422944
52.281044,52.281044,,52.281044
52.139144,52.139144,,52.139144
51.997244,51.997244,,51.997244
51.855344,51.855344,,51.855344
51.713444,51.713444,,51.713444
51.571544,51.571544,,51.571544
51.429644,51.429644,,51.429644
51.287744,51.287744,,51.287744
51.145844,51.145844,,51.145844
51.003944,51.003944,,51.003944
50.862044,50.862044,,50.862044
50.720144,50.720144,,50.720144
50.578244,50.578244,,50.578244
50.436344,50.436344,,50.436344
50.294444,50.294444,,50.294444
50.152544,50.152544,,50.152544
50.010644,50.010644,,50.010644
49.868744,49.868744,,49.868744
49.2318512,49.2318512,,49.2318512
48.5949584,48.5949584,,48.5949584
47.9580656,47.9580656,,47.9580656
47.3211728,47.3211728,,47.3211728
46.68428,46.68428,,46.68428
46.0473872,46.0473872,,46.0473872
45.4104944,45.4104944,,45.4104944
44.7736016,44.7736016,,44.7736016
44.1367088,44.1367088,,44.1367088
43.499816,43.499816,,43.499816
42.8629232,42.8629232,,42.8629232
42.2260304,42.2260304,,42.2260304
41.5891376,41.5891376,,41.5891376
40.9522448,40.9522448,,40.9522448
40.315352,40.315352,,40.315352
39.6784592,39.6784592,,39.6784592
39.0415664,39.0415664,,39.0415664
38.4046736,38.4046736,,38.4046736
37.7677808,37.7677808,,37.7677808
37.130888,37.130888,,37.130888
36.4939952,36.4939952,,36.4939952
35.8571024,35.8571024,,35.8571024
35.2202096,35.2202096,,35.2202096
34.5833168,34.5833168,,34.5833168
33.946424,33.946424,,33.946424
33.3095312,33.3095312,,33.3095312
32.6726384,32.6726384,,32.6726384
32.0357456,32.0357456,,32.0357456
31.3988528,31.3988528,,31.3988528
30.76196,30.76196,,30.76196
30.1250672,30.1250672,,30.1250672
29.4881744,29.4881744,,29.4881744
28.8512816,28.8512816,,28.8512816
28.2143888,28.2143888,,28.2143888
27.577496,27.577496,,27.577496
26.9406032,26.9406032,,26.9406032
26.3037104,26.3037104,,26.3037104
29.3037104,29.3037104,,29.3037104
32.3037104,32.3037104,,32.3037104
35.3037104,35.3037104,,35.3037104
38.3037104,38.3037104,,38.3037104
41.3037104,41.3037104,,41.3037104
44.3037104,44.3037104,,44.3037104
47.3037104,47.3037104,,47.3037104
50.3037104,50.3037104,,50.3037104
53.3037104,53.3037104,,53.3037104
56.3037104,56.3037104,,56.3037104
59.3037104,59.3037104,,59.3037104
62.3037104,62.3037104,,62.3037104
65.3037104,65.3037104,,65.3037104
68.3037104,68.3037104,,68.3037104
71.3037104,71.3037104,,71.3037104
74.3037104,74.3037104,,74.3037104
77.3037104,77.3037104,,77.3037104
80.3037104,80.3037104,,80.3037104
83.3037104,83.3037104,,83.3037104
86.3037104,86.3037104,,86.3037104
89,89,,89
88.32616699,88.32616699,,88.32616699
87.65233399,87.65233399,,87.65233399
86.97850098,86.97850098,,86.97850098
86.30466797,86.30466797,,86.30466797
85.63083496,85.63083496,,85.63083496
84.95700196,84.95700196,,84.95700196
84.28316895,84.28316895,,84.28316895
83.60933594,83.60933594,,83.60933594
82.93550293,82.93550293,,82.93550293
82.26166993,82.26166993,,82.26166993
81.58783692,81.58783692,,81.58783692
80.91400391,80.91400391,,80.91400391
80.24017091,80.24017091,,80.24017091
79.5663379,79.5663379,,79.5663379
78.89250489,78.89250489,,78.89250489
78.21867188,78.21867188,,78.21867188
77.54483888,77.54483888,,77.54483888
76.87100587,76.87100587,,76.87100587
76.19717286,76.19717286,,76.19717286
75.52333986,75.52333986,,75.52333986
74.84950685,74.84950685,,74.84950685
74.17567384,74.17567384,,74.17567384
73.50184083,73.50184083,,73.50184083
73.35994083,73.35994083,,73.35994083
73.21804083,73.21804083,,73.21804083
73.07614083,73.07614083,,73.07614083
72.93424083,72.93424083,,72.93424083
72.79234083,72.79234083,,72.79234083
72.65044083,72.65044083,,72.65044083
72.50854083,72.50854083,,72.50854083
72.36664083,72.36664083,,72.36664083
72.22474083,72.22474083,,72.22474083
72.08284083,72.08284083,,72.08284083
71.94094083,71.94094083,,71.94094083
71.79904083,71.79904083,,71.79904083
71.65714083,71.65714083,,71.65714083
71.51524083,71.51524083,,71.51524083
71.37334083,71.37334083,,71.37334083
71.23144083,71.23144083,,71.23144083
71.08954083,71.08954083,,71.08954083
70.94764083,70.94764083,,70.94764083
70.80574083,70.80574083,,70.80574083
70.66384083,70.66384083,,70.66384083
70.52194083,70.52194083,,70.52194083
70.38004083,70.38004083,,70.38004083
70.23814083,70.23814083,,70.23814083
70.09624083,70.09624083,,70.09624083
69.95434083,69.95434083,,69.95434083
69.81244083,69.81244083,,69.81244083
69.67054083,69.67054083,,69.67054083
69.52864083,69.52864083,,69.52864083
69.38674083,69.38674083,,69.38674083
69.24484083,69.24484083,,69.24484083
69.10294083,69.10294083,,69.10294083
68.96104083,68.96104083,,68.96104083
68.81914083,68.81914083,,68.81914083
68.67724083,68.67724083,,68.67724083
68.53534083,68.53534083,,68.53534083
68.39344083,68.39344083,,68.39344083
68.25154083,68.25154083,,68.25154083
68.10964083,68.10964083,,68.10964083
67.96774083,67.96774083,,67.96774083
67.82584083,67.82584083,,67.82584083
67.68394083,67.68394083,,67.68394083
67.54204083,67.54204083,,67.54204083
67.40014083,67.40014083,,67.40014083
67.25824083,67.25824083,,67.25824083
67.11634083,67.11634083,,67.11634083
66.97444083,66.97444083,,66.97444083
66.83254083,66.83254083,,66.83254083
66.69064083,66.69064083,,66.69064083
66.54874083,66.54874083,,66.54874083
66.40684083,66.40684083,,66.40684083
66.26494083,66.26494083,,66.26494083
66.12304083,66.12304083,,66.12304083
65.98114083,65.98114083,,65.98114083
65.83924083,65.83924083,,65.83924083
65.69734083,65.69734083,,65.69734083
65.55544083,65.55544083,,65.55544083
65.41354083,65.41354083,,65.41354083
65.27164083,65.27164083,,65.27164083
65.12974083,65.12974083,,65.12974083
64.98784083,64.98784083,,64.98784083
64.84594083,64.84594083,,64.84594083
64.70404083,64.70404083,,64.70404083
64.56214083,64.56214083,,64.56214083
64.42024083,64.42024083,,64.42024083
64.27834083,64.27834083,,64.27834083
64.13644083,64.13644083,,64.13644083
63.99454083,63.99454083,,63.99454083
63.85264083,63.85264083,,63.85264083
63.71074083,63.71074083,,63.71074083
63.56884083,63.56884083,,63.56884083
63.42694083,63.42694083,,63.42694083
63.28504083,63.28504083,,63.28504083
63.14314083,63.14314083,,63.14314083
63.00124083,63.00124083,,63.00124083
62.85934083,62.85934083,,62.85934083
62.71744083,62.71744083,,62.71744083
62.57554083,62.57554083,,62.57554083
62.43364083,62.43364083,,62.43364083
62.29174083,62.29174083,,62.29174083
62.14984083,62.14984083,,62.14984083
62.00794083,62.00794083,,62.00794083
61.86604083,61.86604083,,61.86604083
61.72414083,61.72414083,,61.72414083
61.58224083,61.58224083,,61.58224083
61.44034083,61.44034083,,61.44034083
61.29844083,61.29844083,,61.29844083
61.15654083,61.15654083,,61.15654083
61.01464083,61.01464083,,61.01464083
60.87274083,60.87274083,,60.87274083
60.73084083,60.73084083,,60.73084083
60.58894083,60.58894083,,60.58894083
60.44704083,60.44704083,,60.44704083
60.30514083,60.30514083,,60.30514083
60.16324083,60.16324083,,60.16324083
60.02134083,60.02134083,,60.02134083
59.87944083,59.87944083,,59.87944083
59.73754083,59.73754083,,59.73754083
59.59564083,59.59564083,,59.59564083
59.45374083,59.45374083,,59.45374083
59.31184083,59.31184083,,59.31184083
59.16994083,59.16994083,,59.16994083
59.02804083,59.02804083,,59.02804083
58.88614083,58.88614083,,58.88614083
58.74424083,58.74424083,,58.74424083
58.60234083,58.60234083,,58.60234083
58.46044083,58.46044083,,58.46044083
58.31854083,58.31854083,,58.31854083
58.17664083,58.17664083,,58.17664083
58.03474083,58.03474083,,58.03474083
57.89284083,57.89284083,,57.89284083
57.75094083,57.75094083,,57.75094083
57.60904083,57.60904083,,57.60904083
57.46714083,57.46714083,,57.46714083
57.32524083,57.32524083,,57.32524083
57.18334083,57.18334083,,57.18334083
57.04144083,57.04144083,,57.04144083
56.89954083,56.89954083,,56.89954083
56.75764083,56.75764083,,56.75764083
56.61574083,56.61574083,,56.61574083
56.47384083,56.47384083,,56.47384083
56.33194083,56.33194083,,56.33194083
56.19004083,56.19004083,,56.19004083
56.04814083,56.04814083,,56.04814083
55.90624083,55.90624083,,55.90624083
55.76434083,55.76434083,,55.76434083
55.62244083,55.62244083,,55.62244083
55.48054083,55.48054083,,55.48054083
55.33864083,55.33864083,,55.33864083
55.19674083,55.19674083,,55.19674083
55.05484083,55.05484083,,55.05484083
54.91294083,54.91294083,,54.91294083
54.77104083,54.77104083,,54.77104083
54.62914083,54.62914083,,54.62914083
54.48724083,54.48724083,,54.48724083
54.34534083,54.34534083,,54.34534083
54.20344083,54.20344083,,54.20344083
54.06154083,54.06154083,,54.06154083
53.91964083,53.91964083,,53.91964083
53.77774083,53.77774083,,53.77774083
53.63584083,53.63584083,,53.63584083
53.49394083,53.49394083,,53.49394083
53.35204083,53.35204083,,53.35204083
53.21014083,53.21014083,,53.21014083
53.06824083,53.06824083,,53.06824083
52.92634083,52.92634083,,52.92634083
52.78444083,52.78444083,,52.78444083
52.64254083,52.64254083,,52.64254083
52.50064083,52.50064083,,52.50064083
52.35874083,52.35874083,,52.35874083
52.21684083,52.21684083,,52.21684083
52.07494083,52.07494083,,52.07494083
51.93304083,51.93304083,,51.93304083
51.79114083,51.79114083,,51.79114083
51.64924083,51.64924083,,51.64924083
51.50734083,51.50734083,,51.50734083
51.36544083,51.36544083,,51.36544083
51.22354083,51.22354083,,51.22354083
51.08164083,51.08164083,,51.08164083
50.93974083,50.93974083,,50.93974083
50.79784083,50.79784083,,50.79784083
50.65594083,50.65594083,,50.65594083
50.51404083,50.51404083,,50.51404083
50.37214083,50.37214083,,50.37214083
50.23024083,50.23024083,,50.23024083
50.08834083,50.08834083,,50.08834083
49.94644083,49.94644083,,49.94644083
49.30954803,49.30954803,,49.30954803
48.67265523,48.67265523,,48.67265523
48.03576243,48.03576243,,48.03576243
47.39886963,47.39886963,,47.39886963
46.76197683,46.76197683,,46.76197683
46.12508403,46.12508403,,46.12508403
45.48819123,45.48819123,,45.48819123
44.85129843,44.85129843,,44.85129843
44.21440563,44.21440563,,44.21440563
43.57751283,43.57751283,,43.57751283
42.94062003,42.94062003,,42.94062003
42.30372723,42.30372723,,42.30372723
41.66683443,41.66683443,,41.66683443
41.02994163,41.02994163,,41.02994163
40.39304883,40.39304883,,40.39304883
39.75615603,39.75615603,,39.75615603
39.11926323,39.11926323,,39.11926323
38.48237043,38.48237043,,38.48237043
37.84547763,37.84547763,,37.84547763
37.20858483,37.20858483,,37.20858483
36.57169203,36.57169203,,36.57169203
35.93479923,35.93479923,,35.93479923
35.29790643,35.29790643,,35.29790643
34.66101363,34.66101363,,34.66101363
34.02412083,34.02412083,,34.02412083
33.38722803,33.38722803,,33.38722803
32.75033523,32.75033523,,32.75033523
32.11344243,32.11344243,,32.11344243
31.47654963,31.47654963,,31.47654963
30.83965683,30.83965683,,30.83965683
30.20276403,30.20276403,,30.20276403
29.56587123,29.56587123,,29.56587123
28.92897843,28.92897843,,28.92897843
28.29208563,28.29208563,,28.29208563
27.65519283,27.65519283,,27.65519283
27.01830003,27.01830003,,27.01830003
26.38140723,26.38140723,,26.38140723
25.74451443,25.74451443,,25.74451443
25.10762163,25.10762163,,25.10762163
24.47072883,24.47072883,,24.47072883
23.83383603,23.83383603,,23.83383603
23.19694323,23.19694323,,23.19694323
22.56005043,22.56005043,,22.56005043
21.92315763,21.92315763,,21.92315763
21.28626483,21.28626483,,21.28626483
20.64937203,20.64937203,,20.64937203
20.01247923,20.01247923,,20.01247923
19.37558643,19.37558643,,19.37558643
18.73869363,18.73869363,,18.73869363
18.10180083,18.10180083,,18.10180083
17.46490803,17.46490803,,17.46490803
16.82801523,16.82801523,,16.82801523
16.19112243,16.19112243,,16.19112243
15.55422963,15.55422963,,15.55422963
14.91733683,14.91733683,,14.91733683
14.28044403,14.28044403,,14.28044403
13.64355123,13.64355123,,13.64355123
13.00665843,13.00665843,,13.00665843
12.36976563,12.36976563,,12.36976563
15.36976563,15.36976563,,15.36976563
18.36976563,18.36976563,,18.36976563
21.36976563,21.36976563,,21.36976563
24.36976563,24.36976563,,24.36976563
27.36976563,27.36976563,,27.36976563
30.36976563,30.36976563,,30.36976563
33.36976563,33.36976563,,33.36976563
36.36976563,36.36976563,,36.36976563
39.36976563,39.36976563,,39.36976563
42.36976563,42.36976563,,42.36976563
45.36976563,45.36976563,,45.36976563
48.36976563,48.36976563,,48.36976563
51.36976563,51.36976563,,51.36976563
54.36976563,54.36976563,,54.36976563
57.36976563,57.36976563,,57.36976563
60.36976563,60.36976563,,60.36976563
63.36976563,63.36976563,,63.36976563
66.36976563,66.36976563,,66.36976563
69.36976563,69.36976563,,69.36976563
72.36976563,72.36976563,,72.36976563
75.36976563,75.36976563,,75.36976563
78.36976563,78.36976563,,78.36976563
81.36976563,81.36976563,,81.36976563
84.36976563,84.36976563,,84.36976563
87.36976563,87.36976563,,87.36976563
89,89,,89
88.8581,88.8581,,88.8581
88.7162,88.7162,,88.7162
88.5743,88.5743,,88.5743
88.4324,88.4324,,88.4324
88.2905,88.2905,,88.2905
88.1486,88.1486,,88.1486
88.0067,88.0067,,88.0067
87.8648,87.8648,,87.8648
87.7229,87.7229,,87.7229
87.581,87.581,,87.581
87.4391,87.4391,,87.4391
87.2972,87.2972,,87.2972
87.1553,87.1553,,87.1553
87.0134,87.0134,,87.0134
86.8715,86.8715,,86.8715
86.7296,86.7296,,86.7296
86.5877,86.5877,,86.5877
86.4458,86.4458,,86.4458
86.3039,86.3039,,86.3039
86.162,86.162,,86.162
86.0201,86.0201,,86.0201
85.8782,85.8782,,85.8782
85.7363,85.7363,,85.7363
85.5944,85.5944,,85.5944
85.4525,85.4525,,85.4525
85.3106,85.3106,,85.3106
85.1687,85.1687,,85.1687
85.0268,85.0268,,85.0268
84.8849,84.8849,,84.8849
84.743,84.743,,84.743
84.6011,84.6011,,84.6011
84.4592,84.4592,,84.4592
84.3173,84.3173,,84.3173
84.1754,84.1754,,84.1754
84.0335,84.0335,,84.0335
83.8916,83.8916,,83.8916
83.7497,83.7497,,83.7497
83.6078,83.6078,,83.6078
83.4659,83.4659,,83.4659
83.324,83.324,,83.324
83.1821,83.1821,,83.1821
83.0402,83.0402,,83.0402
82.8983,82.8983,,82.8983
82.7564,82.7564,,82.7564
82.6145,82.6145,,82.6145
81.96118757,81.96118757,,81.96118757
81.30787515,81.30787515,,81.30787515
80.65456272,80.65456272,,80.65456272
80.0012503,80.0012503,,80.0012503
79.34793787,79.34793787,,79.34793787
78.69462545,78.69462545,,78.69462545
78.04131302,78.04131302,,78.04131302
77.3880006,77.3880006,,77.3880006
76.73468817,76.73468817,,76.73468817
76.08137575,76.08137575,,76.08137575
75.42806332,75.42806332,,75.42806332
74.77475089,74.77475089,,74.77475089
74.12143847,74.12143847,,74.12143847
73.46812604,73.46812604,,73.46812604
72.81481362,72.81481362,,72.81481362
72.16150119,72.16150119,,72.16150119
71.50818877,71.50818877,,71.50818877
70.85487634,70.85487634,,70.85487634
70.20156392,70.20156392,,70.20156392
69.54825149,69.54825149,,69.54825149
68.89493907,68.89493907,,68.89493907
68.24162664,68.24162664,,68.24162664
67.58831421,67.58831421,,67.58831421
67.44641421,67.44641421,,67.44641421
67.30451421,67.30451421,,67.30451421
67.16261421,67.16261421,,67.16261421
67.02071421,67.02071421,,67.02071421
66.87881421,66.87881421,,66.87881421
66.73691421,66.73691421,,66.73691421
66.59501421,66.59501421,,66.59501421
66.45311421,66.45311421,,66.45311421
66.31121421,66.31121421,,66.31121421
66.16931421,66.16931421,,66.16931421
66.02741421,66.02741421,,66.02741421
65.88551421,65.88551421,,65.88551421
65.74361421,65.74361421,,65.74361421
65.60171421,65.60171421,,65.60171421
65.45981421,65.45981421,,65.45981421
65.31791421,65.31791421,,65.31791421
65.17601421,65.17601421,,65.17601421
65.03411421,65.03411421,,65.03411421
64.89221421,64.89221421,,64.89221421
64.75031421,64.75031421,,64.75031421
64.60841421,64.60841421,,64.60841421
64.46651421,64.46651421,,64.46651421
64.32461421,64.32461421,,64.32461421
64.18271421,64.18271421,,64.18271421
64.04081421,64.04081421,,64.04081421
63.89891421,63.89891421,,63.89891421
63.75701421,63.75701421,,63.75701421
63.61511421,63.61511421,,63.61511421
63.47321421,63.47321421,,63.47321421
63.33131421,63.33131421,,63.33131421
63.18941421,63.18941421,,63.18941421
63.04751421,63.04751421,,63.04751421
62.90561421,62.90561421,,62.90561421
62.76371421,62.76371421,,62.76371421
62.62181421,62.62181421,,62.62181421
62.47991421,62.47991421,,62.47991421
62.33801421,62.33801421,,62.33801421
62.19611421,62.19611421,,62.19611421
62.05421421,62.05421421,,62.05421421
61.91231421,61.91231421,,61.91231421
61.77041421,61.77041421,,61.77041421
61.62851421,61.62851421,,61.62851421
61.48661421,61.48661421,,61.48661421
61.34471421,61.34471421,,61.34471421
61.20281421,61.20281421,,61.20281421
61.06091421,61.06091421,,61.06091421
60.91901421,60.91901421,,60.91901421
60.77711421,60.77711421,,60.77711421
60.63521421,60.63521421,,60.63521421
60.49331421,60.49331421,,60.49331421
60.35141421,60.35141421,,60.35141421
60.20951421,60.20951421,,60.20951421
60.06761421,60.06761421,,60.06761421
59.92571421,59.92571421,,59.92571421
59.78381421,59.78381421,,59.78381421
59.64191421,59.64191421,,59.64191421
59.50001421,59.50001421,,59.50001421
59.35811421,59.35811421,,59.35811421
59.21621421,59.21621421,,59.21621421
59.07431421,59.07431421,,59.07431421
58.93241421,58.93241421,,58.93241421
58.79051421,58.79051421,,58.79051421
58.64861421,58.64861421,,58.64861421
58.50671421,58.50671421,,58.50671421
58.36481421,58.36481421,,58.36481421
58.22291421,58.22291421,,58.22291421
58.08101421,58.08101421,,58.08101421
57.93911421,57.93911421,,57.93911421
57.79721421,57.79721421,,57.79721421
57.65531421,57.65531421,,57.65531421
57.51341421,57.51341421,,57.51341421
57.37151421,57.37151421,,57.37151421
57.22961421,57.22961421,,57.22961421
57.08771421,57.08771421,,57.08771421
56.94581421,56.94581421,,56.94581421
56.80391421,56.80391421,,56.80391421
56.66201421,56.66201421,,56.66201421
56.52011421,56.52011421,,56.52011421
56.37821421,56.37821421,,56.37821421
